User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Arati Kalani,@AratiKalani,2017-02-16T15:41:32.000Z,"Arati Kalani
@AratiKalani
·
Feb 16, 2017Stock Returns: Lamar Advertising Company (NASDAQ:LAMR) is Beating Weyerhaeuser Co ... #advertising http://ift.tt/2lnRayl",,,
Geno Olot,@geneolot,2017-02-16T03:30:45.000Z,"Geno Olot
@geneolot
·
Feb 16, 2017ATL:  https://facebook.com/gene.olot.9 The Weyerhaeuser Company (WY) Shares Sold by the Whittier Trust Co. - DailyQuint http://ow.ly/kq7x509AbB2",,,
Zenect,@zenect,2017-02-14T10:48:27.000Z,"Zenect
@zenect
·
Feb 14, 2017Lets Compare Weyerhaeuser Co. (WY) http://bit.ly/1U0z7cg  $ADM $DFS $BEN $TAP $WY  #realEstate",,,1
Ticker Report,@TickerReport,2017-02-13T16:02:19.000Z,"Ticker Report
@TickerReport
·
Feb 13, 2017D.A. Davidson & CO. Boosts Stake in Weyerhaeuser Company $WY http://ift.tt/2koFmYD",,,
Ticker Report,@TickerReport,2017-02-13T15:52:08.000Z,"Ticker Report
@TickerReport
·
Feb 13, 2017D.A. Davidson & CO. Boosts Stake in Weyerhaeuser Company $WY http://zpr.io/Pmzjw",,,
RaleighFromNC,@RaleighReal,2017-02-12T01:31:11.000Z,"RaleighFromNC
@RaleighReal
·
Feb 12, 2017New post on my blog: The Woodmont Investment Counsel LLC Decreases Position in Weyerhaeuser Co. (WY) http://ift.tt/2lwATrT",,,
Stockflare US Page,@StockflareUS,2017-02-11T11:28:53.000Z,"Stockflare US Page
@StockflareUS
·
Feb 11, 2017$WY: The forecast EPS for Weyerhaeuser Co has decreased to $1.01 from $1.08 in the last week. (https://stockflare.com/stocks/WY)",,,
SangLucci™,@sanglucci,2017-02-10T19:10:31.000Z,"SangLucci™
@sanglucci
·
Feb 10, 2017Had to look up what this $WY was...Weyerhaeuser Co huh? Nice sweeper action on this multiday 
@WallStJesus",,1,3
Koupoints,@Koupoints,2017-02-10T16:56:33.000Z,"Koupoints
@Koupoints
·
Feb 10, 2017Worth Watching Stocks: Groupon, Inc. (NASDAQ:GRPN), Weyerhaeuser Co. (NYSE:WY) http://dlvr.it/NLNnbJ",,,
Stockflare US Page,@StockflareUS,2017-02-10T09:22:06.000Z,"Stockflare US Page
@StockflareUS
·
Feb 10, 2017$WY: Weyerhaeuser Co has lost a star, now a 2 star stock. (https://stockflare.com/stocks/WY)",,,
SADIF - Analytics,@SADIFAnalytics,2017-02-09T21:21:37.000Z,"SADIF - Analytics
@SADIFAnalytics
·
Feb 9, 2017Rating Update for Weyerhaeuser Co $WY https://sadifanalytics.com/reports/find/WY-48297…",,,
Investors,@businessinvesto,2017-02-08T14:46:37.000Z,"Investors
@businessinvesto
·
Feb 8, 2017BBK Capital Partners, LLC Buys Oasis Petroleum, Tractor Supply Co, Weyerhaeuser Co, Sells ... http://ift.tt/2krw5SL",,,
Daily Political,@dailypoliticaln,2017-02-07T17:40:48.000Z,"Daily Political
@dailypoliticaln
·
Feb 7, 2017Weyerhaeuser Company $WY Position Raised by Dorsey & Whitney Trust CO LLC http://dailypolitical.com/?p=926729",,,
Daily Political,@dailypoliticaln,2017-02-07T17:36:46.000Z,"Daily Political
@dailypoliticaln
·
Feb 7, 2017Weyerhaeuser Company $WY Position Raised by Dorsey & Whitney Trust CO LLC http://ift.tt/2kiAJQA",,,
AlphaStreet Intelligence,@_ASAI,2017-02-07T12:39:28.000Z,"AlphaStreet Intelligence
@_ASAI
·
Feb 7, 2017$WY Weyerhaeuser Co Q4 2016 Earnings Call Transcript http://alph.st/t123551 #Earnings #Stocks #investing",,,
MarketBeat,@MarketBeatCom,2017-02-07T12:26:56.000Z,"MarketBeat
@MarketBeatCom
·
Feb 7, 2017Weyerhaeuser Co $WY Posts Quarterly Earnings Results, Misses Estimates By $0.02 EPS http://zpr.io/Px5AS",,,
Watchlist News,@WatchlistN,2017-02-07T06:24:07.000Z,"Watchlist News
@WatchlistN
·
Feb 7, 2017Xact Kapitalforvaltning AB Buys Shares of 87,499 Weyerhaeuser Co $WY http://zpr.io/Pxrww",,,
Watchlist News,@WatchlistN,2017-02-07T05:04:46.000Z,"Watchlist News
@WatchlistN
·
Feb 7, 2017Xact Kapitalforvaltning AB Buys Shares of 87,499 Weyerhaeuser Co (WY) http://ift.tt/2kMKvNS",,,
Ticker Report,@TickerReport,2017-02-06T17:31:52.000Z,"Ticker Report
@TickerReport
·
Feb 6, 2017New England Private Wealth Advisors LLC Raises Stake in Weyerhaeuser Co $WY http://ift.tt/2jUuhmU",,,
Ticker Report,@TickerReport,2017-02-06T17:29:09.000Z,"Ticker Report
@TickerReport
·
Feb 6, 2017New England Private Wealth Advisors LLC Raises Stake in Weyerhaeuser Co $WY http://zpr.io/Px9e5",,,
Dukascopy News (EN),@FXS_Finance_EN,2017-02-05T05:46:25.000Z,"Dukascopy News (EN)
@FXS_Finance_EN
·
Feb 5, 2017Weyerhaeuser Co. Price Volatility Hits A Substantially Lowered Level #Stocks #All Finance #United Kingdom #United https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4NjI3MzUwNTQ4MzE1MDU5OTQvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…",,1,
Stockflare US Page,@StockflareUS,2017-02-04T09:22:59.000Z,"Stockflare US Page
@StockflareUS
·
Feb 4, 2017$WY: Weyerhaeuser Co is cheaper today at 30x earnings than it was a week ago at 40x earnings. (https://stockflare.com/stocks/WY)",,,
Stockflare US Page,@StockflareUS,2017-02-04T09:22:59.000Z,"Stockflare US Page
@StockflareUS
·
Feb 4, 2017$WY: The forecast long term gain for Weyerhaeuser Co has just turned positive at 3.53% from -0.33% on Friday. (https://stockflare.com/stocks/WY)",,,
Stockflare US Page,@StockflareUS,2017-02-04T09:22:58.000Z,"Stockflare US Page
@StockflareUS
·
Feb 4, 2017$WY: The forecast EPS for Weyerhaeuser Co has increased to $1.08 from $0.79 in the last week. (https://stockflare.com/stocks/WY)",,,
Baystreet.ca,@baystreet_ca,2017-02-03T17:00:06.000Z,"Baystreet.ca
@baystreet_ca
·
Feb 3, 2017Weyerhaeuser Co (WY) Gains with Earnings on Tap http://dlvr.it/NH9zCS",,,
jtitsworth,@jtitsworth,2017-02-03T14:38:31.000Z,"jtitsworth
@jtitsworth
·
Feb 3, 2017Weyerhaeuser Co. 2016 Q4 - Results - Earnings Call Slides http://ift.tt/2kpfc9z",,,
Donald Olive,@Truegritted,2017-02-03T14:35:29.000Z,"Donald Olive
@Truegritted
·
Feb 3, 2017Weyerhaeuser Co. 2016 Q4 - Results - Earnings Call Slides http://ift.tt/2kxbSvX",,,
Seeking Alpha,@SeekingAlpha,2017-02-03T14:25:38.000Z,"Seeking Alpha
@SeekingAlpha
·
Feb 3, 2017Weyerhaeuser Co. 2016 Q4 - Results - Earnings Call Slides http://seekingalpha.com/article/4042433-weyerhaeuser-co-2016-q4-results-earnings-call-slides?source=feed_f… $WY",,,
Margin Hunt,@MarginHunt,2017-02-03T14:15:31.000Z,"Margin Hunt
@MarginHunt
·
Feb 3, 2017Little upside for Weyerhaeuser Co $WY #Investors prior to earnings Friday https://finbox.io/WY?ai=bnywgc7&pi=fnbox…",,,1
Earnings Report,@Earnings_Alerts,2017-02-03T12:04:18.000Z,"Earnings Report
@Earnings_Alerts
·
Feb 3, 2017Weyerhaeuser Co reported EPS of $0.14, 6.67% below estimates. http://listings.findthecompany.com/l/12587 #earnings #earningsreports",,,
Margin Hunt,@MarginHunt,2017-02-03T02:30:28.000Z,"Margin Hunt
@MarginHunt
·
Feb 3, 2017Little upside for Weyerhaeuser Co $WY #Investors prior to earnings Friday https://finbox.io/WY?ai=bnywgc7&pi=fnbox…",,,1
Stockflare US Page,@StockflareUS,2017-02-02T11:09:47.000Z,"Stockflare US Page
@StockflareUS
·
Feb 2, 2017$WY: Weyerhaeuser Co has gained a star, now a 3 star stock. (https://stockflare.com/stocks/WY)",,,1
Daily Political,@dailypoliticaln,2017-01-31T16:22:39.000Z,"Daily Political
@dailypoliticaln
·
Jan 31, 2017Weyerhaeuser Company $WY Position Boosted by Meyer Handelman Co. http://ift.tt/2kQIHAh",,,
Daily Political,@dailypoliticaln,2017-01-31T16:18:02.000Z,"Daily Political
@dailypoliticaln
·
Jan 31, 2017Weyerhaeuser Company $WY Position Boosted by Meyer Handelman Co. http://dailypolitical.com/?p=913913",,,
MambaAlerts.com,@MambaAlerts,2017-01-31T00:29:28.000Z,"MambaAlerts.com
@MambaAlerts
·
Jan 31, 2017The stock Cramer says he hasnt gotten wrong recommending since 1985 #WeyerhaeuserCo #wlst http://cnbc.com/2017/01/30/the-stock-cramer-says-he-hasnt-gotten-wrong-recommending-since-1985.html…",,,
RaleighFromNC,@RaleighReal,2017-01-30T05:56:11.000Z,"RaleighFromNC
@RaleighReal
·
Jan 30, 2017New post on my blog: The Weyerhaeuser Co. (WY) Position Cut by State of Wisconsin Investment Board http://ift.tt/2kEgJZl",,,
Dukascopy News (EN),@FXS_Finance_EN,2017-01-28T06:39:19.000Z,"Dukascopy News (EN)
@FXS_Finance_EN
·
Jan 28, 2017Checking the Overall Picture for Weyerhaeuser Co. (WY) #Stocks #All Finance #United States #S&P 500 Index https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4NTU4NTQwOTY0MTUzMTYxNTAvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…",,,
SADIF - Analytics,@SADIFAnalytics,2017-01-27T11:02:58.000Z,"SADIF - Analytics
@SADIFAnalytics
·
Jan 27, 2017Rating Update for Weyerhaeuser Co $WY https://sadifanalytics.com/reports/find/WY-48297…",,,
Watchlist News,@WatchlistN,2017-01-26T18:11:40.000Z,"Watchlist News
@WatchlistN
·
Jan 26, 2017Klingenstein Fields & Co. LLC Has $26,080,000 Position in Weyerhaeuser Company $WY http://zpr.io/PTEAf",,,1
InterCooler,@intercooleronli,2017-01-25T04:53:22.000Z,"InterCooler
@intercooleronli
·
Jan 25, 2017Weyerhaeuser Co. $WY Stake Lowered by Marketfield Asset Management LLC http://zpr.io/PYyPg",,,
Daily Political,@dailypoliticaln,2017-01-25T01:21:50.000Z,"Daily Political
@dailypoliticaln
·
Jan 25, 2017Carnegie Capital Asset Management LLC Continues to Hold Position in Weyerhaeuser Co. $WY http://dailypolitical.com/?p=901609",,,
Daily Political,@dailypoliticaln,2017-01-25T01:20:15.000Z,"Daily Political
@dailypoliticaln
·
Jan 25, 2017Carnegie Capital Asset Management LLC Continues to Hold Position in Weyerhaeuser Co. $WY http://ift.tt/2kgb9w4",,,
MarketBeat,@MarketBeatCom,2017-01-24T17:09:08.000Z,"MarketBeat
@MarketBeatCom
·
Jan 24, 2017Weyerhaeuser Co. $WY Position Reduced by Mizuho Trust & Banking Co. Ltd. http://zpr.io/PYzwC",,,
Ticker Report,@TickerReport,2017-01-24T13:49:01.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Becker Capital Management Inc. Boosts Position in Weyerhaeuser Co. $WY http://zpr.io/PYRDB",,,
Ticker Report,@TickerReport,2017-01-24T13:48:33.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Becker Capital Management Inc. Boosts Position in Weyerhaeuser Co. $WY http://ift.tt/2jYhi2F",,,
MidEast Times,@midetimes,2017-01-24T12:13:15.000Z,"MidEast Times
@midetimes
·
Jan 24, 2017Weyerhaeuser Co. $WY Position Reduced by Mizuho Trust & Banking Co. Ltd. http://mideasttime.com/?p=1495963",,,
Ticker Report,@TickerReport,2017-01-24T12:03:38.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Huntington National Bank Has $988,000 Stake in Weyerhaeuser Co. $WY http://ift.tt/2kd7VJG",,,
Ticker Report,@TickerReport,2017-01-24T12:02:19.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Huntington National Bank Has $988,000 Stake in Weyerhaeuser Co. $WY http://zpr.io/PYgvv",,,
Daily Political,@dailypoliticaln,2017-01-24T02:44:38.000Z,"Daily Political
@dailypoliticaln
·
Jan 24, 2017Perkins Investment Management LLC Acquires 37,400 Shares of Weyerhaeuser Co. $WY http://dailypolitical.com/?p=899648",,,
Daily Political,@dailypoliticaln,2017-01-24T02:44:17.000Z,"Daily Political
@dailypoliticaln
·
Jan 24, 2017Perkins Investment Management LLC Acquires 37,400 Shares of Weyerhaeuser Co. $WY http://ift.tt/2iYmUKl",,,
Ticker Report,@TickerReport,2017-01-24T01:13:25.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Brown Brothers Harriman & Co. Holds Position in Weyerhaeuser Co. $WY http://ift.tt/2jqMPa1",,,
Ticker Report,@TickerReport,2017-01-24T01:10:04.000Z,"Ticker Report
@TickerReport
·
Jan 24, 2017Brown Brothers Harriman & Co. Holds Position in Weyerhaeuser Co. $WY http://zpr.io/PsdAB",,,
The Louisiana Record,@louisianarecord,2017-01-23T12:58:35.000Z,"The Louisiana Record
@louisianarecord
·
Jan 23, 2017VMK Enterprise claims Weyerhaeuser Co. damaged property, unlawfully cut trees http://louisianarecord.com/stories/511074175-vmk-enterprise-claims-weyerhaeuser-co-damaged-property-unlawfully-cut-trees…",,,
RaleighFromNC,@RaleighReal,2017-01-22T22:01:14.000Z,"RaleighFromNC
@RaleighReal
·
Jan 22, 2017New post on my blog: The Clifford Swan Investment Counsel LLC Raises Stake in Weyerhaeuser Co. (WY) http://ift.tt/2jdQslI",,,
RaleighFromNC,@RaleighReal,2017-01-22T14:55:30.000Z,"RaleighFromNC
@RaleighReal
·
Jan 22, 2017New post on my blog: The Stocks: Gateway Investment Advisers LLC Has $4017000 Position in Weyerhaeuser Co. (WY) http://ift.tt/2jN59ND",,,
RaleighFromNC,@RaleighReal,2017-01-21T14:45:19.000Z,"RaleighFromNC
@RaleighReal
·
Jan 21, 2017New post on my blog: Weyerhaeuser Co. (WY) Position Cut by State of Wisconsin Investment Board http://ift.tt/2jiQ5Eo",,,
Ticker Report,@TickerReport,2017-01-21T11:22:22.000Z,"Ticker Report
@TickerReport
·
Jan 21, 2017Weyerhaeuser Co. $WY Position Cut by State of Wisconsin Investment Board http://ift.tt/2iWcdTV",,,
Ticker Report,@TickerReport,2017-01-21T11:20:37.000Z,"Ticker Report
@TickerReport
·
Jan 21, 2017Weyerhaeuser Co. $WY Position Cut by State of Wisconsin Investment Board http://zpr.io/PjAMY",,,
Stockflare US Page,@StockflareUS,2017-01-21T09:38:46.000Z,"Stockflare US Page
@StockflareUS
·
Jan 21, 2017$WY: The forecast long term gain for Weyerhaeuser Co has just turned positive at 0.23% from 0.0% on Friday. (https://stockflare.com/stocks/WY)",,,
Watchlist News,@WatchlistN,2017-01-20T22:03:39.000Z,"Watchlist News
@WatchlistN
·
Jan 20, 2017Sumitomo Mitsui Asset Management Company LTD Decreases Stake in Weyerhaeuser Co. $WY http://zpr.io/Pj7wW",,,
InterCooler,@intercooleronli,2017-01-20T22:00:52.000Z,"InterCooler
@intercooleronli
·
Jan 20, 2017Sumitomo Mitsui Asset Management Company LTD Decreases Stake in Weyerhaeuser Co. $WY http://zpr.io/Pj7DT",,,
MidEast Times,@midetimes,2017-01-20T20:55:29.000Z,"MidEast Times
@midetimes
·
Jan 20, 2017Montgomery Investment Management Inc. Reduces Stake in Weyerhaeuser Co. $WY http://mideasttime.com/?p=1491146",,,
MidEast Times,@midetimes,2017-01-20T15:38:45.000Z,"MidEast Times
@midetimes
·
Jan 20, 2017Northeast Investment Management Buys 1,421 Shares of Weyerhaeuser Co. $WY http://mideasttime.com/?p=1490571",,,
RaleighFromNC,@RaleighReal,2017-01-20T01:35:06.000Z,"RaleighFromNC
@RaleighReal
·
Jan 20, 2017New post on my blog: Davidson Investment Advisors Buys 4029 Shares of Weyerhaeuser Co. (WY) http://ift.tt/2k8L0CF",,,
Watchlist News,@WatchlistN,2017-01-20T01:14:47.000Z,"Watchlist News
@WatchlistN
·
Jan 20, 2017Pekin Singer Strauss Asset Management IL Has $1,141,000 Position in Weyerhaeuser Co. (WY) http://ift.tt/2jE8EpE",,,
Watchlist News,@WatchlistN,2017-01-20T01:00:52.000Z,"Watchlist News
@WatchlistN
·
Jan 20, 2017Pekin Singer Strauss Asset Management IL Has $1,141,000 Position in Weyerhaeuser Co. $WY http://zpr.io/PZSBd",,,
InterCooler,@intercooleronli,2017-01-19T23:30:21.000Z,"InterCooler
@intercooleronli
·
Jan 20, 2017Commonwealth Bank of Australia Has $1,574,000 Stake in Weyerhaeuser Co. $WY http://zpr.io/PZFQi",,,
Daily Political,@dailypoliticaln,2017-01-19T19:30:56.000Z,"Daily Political
@dailypoliticaln
·
Jan 19, 2017Davidson Investment Advisors Buys 4,029 Shares of Weyerhaeuser Co. $WY http://dailypolitical.com/?p=893960",,,
MarketBeat,@MarketBeatCom,2017-01-19T19:30:01.000Z,"MarketBeat
@MarketBeatCom
·
Jan 19, 2017Davidson Investment Advisors Buys 4,029 Shares of Weyerhaeuser Co. $WY http://zpr.io/PZ9AH",,,
Daily Political,@dailypoliticaln,2017-01-19T19:27:32.000Z,"Daily Political
@dailypoliticaln
·
Jan 19, 2017Davidson Investment Advisors Buys 4,029 Shares of Weyerhaeuser Co. $WY http://ift.tt/2jD386T",,,
Watchlist News,@WatchlistN,2017-01-19T03:54:20.000Z,"Watchlist News
@WatchlistN
·
Jan 19, 2017Weyerhaeuser Company (WY) Stake Maintained by Waters Parkerson & CO. LLC http://ift.tt/2jNulAY",,,
Watchlist News,@WatchlistN,2017-01-19T03:49:25.000Z,"Watchlist News
@WatchlistN
·
Jan 19, 2017Weyerhaeuser Company $WY Stake Maintained by Waters Parkerson & CO. LLC http://zpr.io/PZ7NN",,,
EIN Presswire: Pfizer Newswire,@EINPfizerNews,2017-01-19T02:00:44.000Z,"EIN Presswire: Pfizer Newswire
@EINPfizerNews
·
Jan 19, 2017Umb Bank N A Buys BB&T Corp, Weyerhaeuser Co, Principal Financial Group Inc, Sells Pfizer Inc, ... http://s.einnews.com/QTc5stV1Gz",,,
Investors,@businessinvesto,2017-01-18T21:39:25.000Z,"Investors
@businessinvesto
·
Jan 18, 2017Umb Bank N A Buys BB&T Corp, Weyerhaeuser Co, Principal Financial Group Inc, Sells Pfizer ... http://ift.tt/2k1hcng",,,
Dukascopy News (EN),@FXS_Finance_EN,2017-01-15T08:55:37.000Z,"Dukascopy News (EN)
@FXS_Finance_EN
·
Jan 15, 2017Looking at the Numbers for Weyerhaeuser Co. (NYSE:WY) #Stocks #All Finance #United Kingdom https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4NDQ3MDQ1MDg3MzgzNDM1MDkvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…",,2,
Stockflare US Page,@StockflareUS,2017-01-13T11:08:16.000Z,"Stockflare US Page
@StockflareUS
·
Jan 13, 2017$WY: The forecast long term gain for Weyerhaeuser Co has just turned positive at 0.04% from -0.12% on Thursday. (https://stockflare.com/stocks/WY)",,,
InterCooler,@intercooleronli,2017-01-12T18:39:30.000Z,"InterCooler
@intercooleronli
·
Jan 12, 2017Hartford Investment Management Co. Purchases 7,396 Shares of Weyerhaeuser Company $WY http://zpr.io/P7WNS",,,
Investors,@businessinvesto,2017-01-12T15:38:14.000Z,"Investors
@businessinvesto
·
Jan 12, 2017Catawba Capital Management  Buys Weyerhaeuser Co, Leidos Holdings Inc, SPDR S&P 5……, ... http://ift.tt/2jnt0k8",,,
Solar panel watch UK,@solarpanelwatch,2017-01-11T20:06:07.000Z,"Solar panel watch UK
@solarpanelwatch
·
Jan 11, 2017Stocks In Queue: Texas Instruments Incorporated (TXN), Weyerhaeuser Co. (WY), Tesla Motors ... http://dlvr.it/N57s3l",,,
icoachhypnosis,@icoachhypnosis,2017-01-11T15:56:39.000Z,"icoachhypnosis
@icoachhypnosis
·
Jan 11, 2017Stocks In Queue: Texas Instruments Incorporated (TXN), Weyerhaeuser Co. (WY), Tesla Motors ... http://ift.tt/2jDMEf4",,,
FirstToMarkets,@firsttomarkets,2017-01-09T18:15:45.000Z,"FirstToMarkets
@firsttomarkets
·
Jan 9, 2017Weyerhaeuser Co  Upgrade by Raymond James (Ranked 31st) to Strong Buy $WY #WY http://firsttomarkets.com/FTMMobile/#/stock/489…",,,
Stockflare US Page,@StockflareUS,2017-01-06T09:37:51.000Z,"Stockflare US Page
@StockflareUS
·
Jan 6, 2017$WY: The forecast long term gain for Weyerhaeuser Co has just turned negative at -0.17% from 0.33% on Thursday. (https://stockflare.com/stocks/WY)",,,
Geno Olot,@geneolot,2017-01-06T06:16:12.000Z,"Geno Olot
@geneolot
·
Jan 6, 2017Time to Buy:  https://facebook.com/gene.olot.9 Weyerhaeuser Company (WY) Shares Sold by Whittier Trust Co. - The Cerbat ... http://ow.ly/oEXN508hqyU",,,
Geno Olot,@geneolot,2017-01-06T05:32:11.000Z,"Geno Olot
@geneolot
·
Jan 6, 2017ATL:  https://facebook.com/gene.olot.9 Weyerhaeuser Company (WY) Shares Sold by Whittier Trust Co. - The Cerbat Gem http://ow.ly/CXjk508hnYx",,,
InterCooler,@intercooleronli,2017-01-06T04:58:34.000Z,"InterCooler
@intercooleronli
·
Jan 6, 2017Weyerhaeuser Company $WY Shares Sold by Whittier Trust Co. http://zpr.io/PqLzH",,,
MarketBeat,@MarketBeatCom,2017-01-06T04:58:22.000Z,"MarketBeat
@MarketBeatCom
·
Jan 6, 2017Weyerhaeuser Company $WY Shares Sold by Whittier Trust Co. http://zpr.io/PqLz6",,,
Dukascopy News (EN),@FXS_Finance_EN,2017-01-05T11:16:40.000Z,"Dukascopy News (EN)
@FXS_Finance_EN
·
Jan 5, 2017Weyerhaeuser Co. (NYSE:WY) lost about -1.2 percent in value since last earnings #Stocks #All Finance #United https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4MzYxNDk1Mjg0NTQ1NDY5MjAvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…",,,
RaleighFromNC,@RaleighReal,2017-01-05T03:05:16.000Z,"RaleighFromNC
@RaleighReal
·
Jan 5, 2017New post on my blog: Rowland & Co. Investment Counsel ADV Has $4736000 Position in Weyerhaeuser Company (WY) http://ift.tt/2jbXOYt",,,
InterCooler,@intercooleronli,2017-01-05T02:12:05.000Z,"InterCooler
@intercooleronli
·
Jan 5, 2017Rowland & Co. Investment Counsel ADV Has $4,736,000 Position in Weyerhaeuser Company $WY http://zpr.io/PqFPw",,1,
Dukascopy News (EN),@FXS_Finance_EN,2017-01-01T03:22:35.000Z,"Dukascopy News (EN)
@FXS_Finance_EN
·
Jan 1, 2017Investors Pocketing Gains Last Half of Year in Weyerhaeuser Co. (NYSE:WY) #Stocks #All Finance #United Kingdom https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4MzI0MDk0OTQ2NDA0NTY5NDgvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…",,1,
InterCooler,@intercooleronli,2016-12-29T13:48:52.000Z,"InterCooler
@intercooleronli
·
Dec 29, 2016Northern Trust Corp Has $315,432,000 Position in Weyerhaeuser Co. $WY http://zpr.io/PqqNC",,,
MarketBeat,@MarketBeatCom,2016-12-29T05:50:53.000Z,"MarketBeat
@MarketBeatCom
·
Dec 29, 2016Clifford Swan Investment Counsel LLC Raises Stake in Weyerhaeuser Co. $WY http://zpr.io/PqGPU",,,
Watchlist News,@WatchlistN,2016-12-29T03:43:29.000Z,"Watchlist News
@WatchlistN
·
Dec 29, 2016Everett Harris & Co. CA Increases Position in Weyerhaeuser Co. $WY http://zpr.io/Pqf2M",,,
MarketBeat,@MarketBeatCom,2016-12-28T19:46:02.000Z,"MarketBeat
@MarketBeatCom
·
Dec 28, 2016American International Group Inc. Cuts Position in Weyerhaeuser Co. $WY http://zpr.io/PqRmj",,,
Facts Reporter,@factreporter,2016-12-28T13:21:16.000Z,"Facts Reporter
@factreporter
·
Dec 28, 2016Lookout for these Two stocks: Weyerhaeuser Co. (NYSE:WY), Brookdale Senior Living Inc. (NYSE:BKD) http://factsreporter.com/2016/12/28/lookout-for-these-two-stocks-weyerhaeuser-co-nysewy-brookdale-senior-living-inc-nysebkd/…",,,
Community Financial,@CFinancialNews,2016-12-28T01:10:18.000Z,"Community Financial
@CFinancialNews
·
Dec 28, 2016Bourgeon Capital Management LLC Has $5,110,000 Stake in Weyerhaeuser Co. (WY) http://ift.tt/2i5mxMo",,,
Ticker Report,@TickerReport,2016-12-27T21:22:51.000Z,"Ticker Report
@TickerReport
·
Dec 27, 2016Commonwealth Equity Services Inc Raises Position in Weyerhaeuser Co. $WY http://zpr.io/Pq68u",,,
Ticker Report,@TickerReport,2016-12-27T21:17:56.000Z,"Ticker Report
@TickerReport
·
Dec 27, 2016Commonwealth Equity Services Inc Raises Position in Weyerhaeuser Co. $WY http://ift.tt/2hqN7za",,,
MidEast Times,@midetimes,2016-12-27T14:33:58.000Z,"MidEast Times
@midetimes
·
Dec 27, 2016Mitsubishi UFJ Trust & Banking Corp Has $68,882,000 Stake in Weyerhaeuser Co. $WY http://mideasttime.com/?p=1460929",,,
Watchlist News,@WatchlistN,2016-12-27T05:02:30.000Z,"Watchlist News
@WatchlistN
·
Dec 27, 2016Seaward Management Limited Partnership Acquires 802 Shares of Weyerhaeuser Co. $WY http://zpr.io/PqUDe",,,
Watchlist News,@WatchlistN,2016-12-27T05:00:47.000Z,"Watchlist News
@WatchlistN
·
Dec 27, 2016Seaward Management Limited Partnership Acquires 802 Shares of Weyerhaeuser Co. $WY http://zpr.io/PqUDF",,,
Watchlist News,@WatchlistN,2016-12-27T05:00:47.000Z,"Watchlist News
@WatchlistN
·
Dec 27, 2016Seaward Management Limited Partnership Acquires 802 Shares of Weyerhaeuser Co. (WY) http://ift.tt/2ic2YCT",,,
Community Financial,@CFinancialNews,2016-12-26T22:02:27.000Z,"Community Financial
@CFinancialNews
·
Dec 26, 2016Weyerhaeuser Co. (WY) Stake Decreased by State of Alaska Department of Revenue http://ift.tt/2ixITTK",,,
Daily Political,@dailypoliticaln,2016-12-26T09:44:04.000Z,"Daily Political
@dailypoliticaln
·
Dec 26, 2016Weyerhaeuser Co. $WY Downgraded by CLSA http://ift.tt/2hggIaQ",,,
Daily Political,@dailypoliticaln,2016-12-26T09:32:53.000Z,"Daily Political
@dailypoliticaln
·
Dec 26, 2016Weyerhaeuser Co. $WY Downgraded by CLSA http://dailypolitical.com/?p=863995",,,
