User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Deep Dive,@deepxdive,2017-07-11T19:14:55.000Z,"Deep Dive
@deepxdive
·
Jul 11, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Lucent Communication,@lucentComm,2017-07-11T02:55:51.000Z,"Lucent Communication
@lucentComm
·
Jul 11, 2017AltaGas Ltd. Announces Monthly Dividend http://dlvr.it/PThDQ0",,,
Deep Dive,@deepxdive,2017-07-10T19:34:04.000Z,"Deep Dive
@deepxdive
·
Jul 10, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Financial Buzz,@financialbuzz,2017-07-10T13:51:39.000Z,"Financial Buzz
@financialbuzz
·
Jul 10, 2017AltaGas Ltd. Announces Monthly Dividend http://financialbuzz.com/altagas-ltd-announces-monthly-dividend-818833…",,,
Stockboard Media Inc,@stockboardinc,2017-07-10T12:45:19.000Z,"Stockboard Media Inc
@stockboardinc
·
Jul 10, 2017$ATGFF, $ALA.PR.A.CA, $ALA.PR.E.CA, $ALA.PR.G.CA, $ALA.PR.U.CA, $ALA.CA AltaGas Ltd. Announces Monthly Dividend... - http://sbml.co/76579d07",,,
Deep Dive,@deepxdive,2017-07-07T19:47:12.000Z,"Deep Dive
@deepxdive
·
Jul 7, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-07-06T18:18:12.000Z,"Deep Dive
@deepxdive
·
Jul 6, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-07-05T17:14:14.000Z,"Deep Dive
@deepxdive
·
Jul 5, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-07-04T19:41:36.000Z,"Deep Dive
@deepxdive
·
Jul 4, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
EIN Presswire: ConocoPhillips Newswire,@EINConoco,2017-07-04T14:10:12.000Z,"EIN Presswire: ConocoPhillips Newswire
@EINConoco
·
Jul 4, 2017Is a Dividend Cut In the Works for Altagas Ltd.? http://s.einnews.com/LNK0yHUaII",,,
Baystreet.ca,@baystreet_ca,2017-07-04T12:41:14.000Z,"Baystreet.ca
@baystreet_ca
·
Jul 4, 2017Is a Dividend Cut In the Works for Altagas Ltd.? http://dlvr.it/PS7NTh",,,
Deep Dive,@deepxdive,2017-07-03T17:28:11.000Z,"Deep Dive
@deepxdive
·
Jul 3, 2017$ALA AltaGas Ltd.   ALA-CA  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/yahooDividend…",,,
Deep Dive,@deepxdive,2017-07-03T17:24:55.000Z,"Deep Dive
@deepxdive
·
Jul 3, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Deep Dive,@deepxdive,2017-06-30T19:39:18.000Z,"Deep Dive
@deepxdive
·
Jun 30, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-06-29T19:23:47.000Z,"Deep Dive
@deepxdive
·
Jun 29, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-06-29T17:02:43.000Z,"Deep Dive
@deepxdive
·
Jun 29, 2017$ALA AltaGas Ltd.   ALA-CA  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-27T17:04:17.000Z,"Deep Dive
@deepxdive
·
Jun 27, 2017$ALA AltaGas Ltd.   ALA-CA  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-27T16:39:35.000Z,"Deep Dive
@deepxdive
·
Jun 27, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Deep Dive,@deepxdive,2017-06-26T21:19:05.000Z,"Deep Dive
@deepxdive
·
Jun 26, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-06-26T17:22:39.000Z,"Deep Dive
@deepxdive
·
Jun 26, 2017$ALA AltaGas Ltd.   ALA-CA  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-26T17:22:29.000Z,"Deep Dive
@deepxdive
·
Jun 26, 2017$ATGFF AltaGas Ltd.   ATGFF-US  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/US/exchange/ATGFF/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-26T17:16:55.000Z,"Deep Dive
@deepxdive
·
Jun 26, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Deep Dive,@deepxdive,2017-06-23T18:28:04.000Z,"Deep Dive
@deepxdive
·
Jun 23, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-06-23T16:25:34.000Z,"Deep Dive
@deepxdive
·
Jun 23, 2017$ALA AltaGas Ltd.   ALA-CA  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-23T16:25:23.000Z,"Deep Dive
@deepxdive
·
Jun 23, 2017$ATGFF AltaGas Ltd.   ATGFF-US  Dividend Analysis   June 26th, 2017 (record date)   By the numbers   June 22, 2017 https://online.capitalcube.com/#!/stock/US/exchange/ATGFF/yahooDividend…",,,
Deep Dive,@deepxdive,2017-06-23T16:09:17.000Z,"Deep Dive
@deepxdive
·
Jun 23, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Deep Dive,@deepxdive,2017-06-19T16:27:41.000Z,"Deep Dive
@deepxdive
·
Jun 19, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Canadian DGI,@PIE0713,2017-06-19T16:18:03.000Z,"Canadian DGI
@PIE0713
·
Jun 19, 2017Why You Shouldn’t Care About Altagas Ltd.’s Stagnant Share Price #investing #dividend #value $ALA.CA http://bit.ly/2sPhk13",,,
Deep Dive,@deepxdive,2017-06-16T20:28:14.000Z,"Deep Dive
@deepxdive
·
Jun 16, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
Deep Dive,@deepxdive,2017-06-16T16:41:51.000Z,"Deep Dive
@deepxdive
·
Jun 16, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Deep Dive,@deepxdive,2017-06-15T20:42:50.000Z,"Deep Dive
@deepxdive
·
Jun 15, 2017$ATGFF AltaGas Ltd. – Value Analysis (US OTC ATGFF)   June 15, 2017 https://online.capitalcube.com/#!/stock/US/exchange/ATGFF/investment-analysis…",,,
Deep Dive,@deepxdive,2017-06-15T19:55:03.000Z,"Deep Dive
@deepxdive
·
Jun 15, 2017$ALA ETFs with exposure to AltaGas Ltd.   June 15, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/investment-analysis/ETF%20Alternatives…",,,
SPI News,@NewsFromSPI,2017-06-15T19:13:17.000Z,"SPI News
@NewsFromSPI
·
Jun 15, 2017AltaGas Ltd. ALA  Oil  Gas  Deals and Alliances Profile [Updated: 25052017] Prices from USD $250 http://ow.ly/tP09100HREr",,,
Deep Dive,@deepxdive,2017-06-15T14:59:47.000Z,"Deep Dive
@deepxdive
·
Jun 15, 2017$ALA AltaGas Ltd.  ALA-CA  Earnings Analysis  2016 By the Numbers   February 28, 2017 https://online.capitalcube.com/#!/stock/CA/exchange/ALA/Earningsreleaseaol…",,,
Lucent Communication,@lucentComm,2017-06-13T06:14:56.000Z,"Lucent Communication
@lucentComm
·
Jun 13, 2017AltaGas Ltd. Announces Monthly Dividend http://dlvr.it/PLtCcf",,,
Financial Buzz,@financialbuzz,2017-06-12T13:53:07.000Z,"Financial Buzz
@financialbuzz
·
Jun 12, 2017AltaGas Ltd. Announces Monthly Dividend http://financialbuzz.com/altagas-ltd-announces-monthly-dividend-797599…",,,
ani,@animesh1977,2017-06-12T13:33:32.000Z,"ani
@animesh1977
·
Jun 12, 2017AltaGas Ltd. Announces Monthly Dividend http://ift.tt/2sf91Li",,,
Stockboard Media Inc,@stockboardinc,2017-06-12T12:45:18.000Z,"Stockboard Media Inc
@stockboardinc
·
Jun 12, 2017$ATGFF, $ALA.PR.A.CA, $ALA.PR.E.CA, $ALA.PR.G.CA, $ALA.PR.U.CA, $ALA.CA AltaGas Ltd. Announces Monthly Dividend... - http://sbml.co/8d5c63af",,,
Deborah Green,@DeborahAGreen,2017-05-22T06:17:43.000Z,"Deborah Green
@DeborahAGreen
·
May 22, 2017Check out this job at AltaGas Ltd.: https://linkedin.com/jobs2/view/344755967…",,,
UltimateBlackbox,@hftblackbox,2017-05-18T18:56:03.000Z,"UltimateBlackbox
@hftblackbox
·
May 18, 2017AltaGas Ltd. (TSX:ALA) Quant Update & Trader Valuation - Lenox Ledger http://dlvr.it/PB0fkn",,,
Young Employers,@YoungEmployers,2017-05-13T07:25:17.000Z,"Young Employers
@YoungEmployers
·
May 13, 2017Temporary Operator 1 - EEEP: AltaGas Ltd. (Edmonton): ""AltaGas requires an enthusiastic,… http://dlvr.it/P7Z97F #younger #workplaces",,,
USA Marketing Pros,@USAMarketingPro,2017-05-12T00:59:25.000Z,"USA Marketing Pros
@USAMarketingPro
·
May 12, 2017WBJonline: The parent company of washingtongas is one step closer to its planned merger with AltaGas Ltd. …",,,
WGL,@WGLanswers,2017-05-11T13:15:38.000Z,"WGL
@WGLanswers
·
May 11, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. http://wglholdings.com/releasedetail.cfm?ReleaseID=1025945…",,1,2
StockNews.com,@stocknewsdotcom,2017-05-11T12:38:49.000Z,"StockNews.com
@stocknewsdotcom
·
May 11, 2017$WGL WGL receives shareholder approval for takeover by AltaGas Ltd. https://stocknews.com/news/wgl-wgl-receives-shareholder-approval-for-takeover-by-altagas-ltd/…",,,
Muzaffaruddin Alvi,@Muzaffar69,2017-05-10T21:29:55.000Z,"Muzaffaruddin Alvi
@Muzaffar69
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. https://corpgovnewsblog.wordpress.com/2017/05/11/wgl-holdings-inc-receives-shareholder-approval-to-merge-operations-with-altagas-ltd-2/…",,,
Muzaffaruddin Alvi,@Muzaffar69,2017-05-10T21:09:18.000Z,"Muzaffaruddin Alvi
@Muzaffar69
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. https://corpgovnewsblog.wordpress.com/2017/05/11/wgl-holdings-inc-receives-shareholder-approval-to-merge-operations-with-altagas-ltd/…",,,
DealPointData - M&A,@DPD_Mergers,2017-05-10T20:54:46.000Z,"DealPointData - M&A
@DPD_Mergers
·
May 10, 2017WGL Holdings $WGL shareholders have voted to approve the acquisition by AltaGas Ltd.",,2,
Business Wire-Enviro,@BW_Environment,2017-05-10T20:39:05.000Z,"Business Wire-Enviro
@BW_Environment
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. http://dlvr.it/P6SLly",,,
Business Wire-Energy,@BW_Energy,2017-05-10T20:36:09.000Z,"Business Wire-Energy
@BW_Energy
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. http://dlvr.it/P6SJJT",,,
Business Wire-Merger,@BW_MergAcq,2017-05-10T20:36:09.000Z,"Business Wire-Merger
@BW_MergAcq
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. http://dlvr.it/P6SJH7",,,
SPI News,@NewsFromSPI,2017-05-10T20:35:05.000Z,"SPI News
@NewsFromSPI
·
May 10, 2017WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd. http://ow.ly/1fch100FAfS",,,
$Stocknewsalerts,@Allstocknews,2017-05-10T20:32:56.000Z,"$Stocknewsalerts
@Allstocknews
·
May 10, 2017$WGL WGL Holdings, Inc. Receives Shareholder Approval to Merge Operations with AltaGas Ltd.
From our Stock News Alerts App",,,
US Banking News,@AmericanBanking,2017-05-09T17:39:41.000Z,"US Banking News
@AmericanBanking
·
May 9, 2017Altagas Ltd Insider Kent Eugene Stout Sells C$31,600.00 in $ALA http://ift.tt/2pwiMAE",,,
MarketBeat,@MarketBeatCom,2017-05-09T17:38:13.000Z,"MarketBeat
@MarketBeatCom
·
May 9, 2017Altagas Ltd Insider Kent Eugene Stout Sells C$31,600.00 in $ALA http://ift.tt/2pwiMAE",,,
Young Employers,@YoungEmployers,2017-05-09T15:12:41.000Z,"Young Employers
@YoungEmployers
·
May 9, 2017Temporary Customer Advisor: AltaGas Ltd. (Dartmouth): ""Heritage Gas is seeking a well-rounded… http://dlvr.it/P5rN5Q #younger #workplaces",,,
Squire Patton Boggs,@SPB_Global,2017-05-06T02:32:13.000Z,"Squire Patton Boggs
@SPB_Global
·
May 6, 2017#newblogpost! CFIUS Filing Update: AltaGas Ltd. and WGL Holdings, Inc. http://bit.ly/2qKx3uH",,,
luis guerreiro,@investments1970,2017-05-02T07:55:52.000Z,"luis guerreiro
@investments1970
·
May 2, 2017Altagas Ltd (ALA) Stock Rating Reaffirmed by Scotiabank via 
@filtr8
 https://zolmax.com/investing/altagas-ltd-ala-stock-rating-reaffirmed-by-scotiabank/1311974.html#.WQg7hk1SU2U.twitter…",,,1
Stockflare Canada,@StockflareCA,2017-04-28T09:34:24.000Z,"Stockflare Canada
@StockflareCA
·
Apr 28, 2017$ALA: The forecast EPS for Altagas Ltd has decreased to $0.94 from $0.99 in the last week. (https://stockflare.com/stock/ALA.TO)",,,
Lucent Communication,@lucentComm,2017-04-27T13:27:03.000Z,"Lucent Communication
@lucentComm
·
Apr 27, 2017AltaGas Ltd. Announces Election of Directors http://dlvr.it/P0VTJp",,,
NationTalk.ca,@NationTalk,2017-04-26T14:09:18.000Z,"NationTalk.ca
@NationTalk
·
Apr 26, 2017AltaGas Ltd. Reports Record 2017 First Quarter Results http://nationtalk.ca/story/altagas-ltd-reports-record-2017-first-quarter-results…",,,
businesspress24,@businesspress24,2017-04-26T12:30:36.000Z,"businesspress24
@businesspress24
·
Apr 26, 2017AltaGas Ltd. Reports Record 2017 First Quarter Results http://dlvr.it/NzzW4R",,,
Lucent Communication,@lucentComm,2017-04-26T12:18:35.000Z,"Lucent Communication
@lucentComm
·
Apr 26, 2017AltaGas Ltd. Reports Record 2017 First Quarter Results http://dlvr.it/NzzG5T",,,
Financial Buzz,@financialbuzz,2017-04-26T11:55:36.000Z,"Financial Buzz
@financialbuzz
·
Apr 26, 2017AltaGas Ltd. Reports Record 2017 First Quarter Results http://financialbuzz.com/altagas-ltd-reports-record-2017-first-quarter-results-752989…",,,
US Banking News,@AmericanBanking,2017-04-25T05:01:48.000Z,"US Banking News
@AmericanBanking
·
Apr 25, 2017Altagas Ltd to release earnings on Wednesday.  $ALA http://ift.tt/2q0wNdf",,,
Young Employers,@YoungEmployers,2017-04-17T08:15:06.000Z,"Young Employers
@YoungEmployers
·
Apr 17, 2017Temporary Coordinator, Gas Marketing and Control: AltaGas Ltd. (Calgary): ""Reporting to the… http://dlvr.it/Nvlq3V #younger #workplaces",,,
businesspress24,@businesspress24,2017-04-10T14:06:32.000Z,"businesspress24
@businesspress24
·
Apr 10, 2017AltaGas Ltd. Announces Monthly Dividend http://dlvr.it/Nrs8v9",,,
Financial Buzz,@financialbuzz,2017-04-10T13:56:40.000Z,"Financial Buzz
@financialbuzz
·
Apr 10, 2017AltaGas Ltd. Announces Monthly Dividend http://financialbuzz.com/altagas-ltd-announces-monthly-dividend-738183…",,,
Lucent Communication,@lucentComm,2017-04-10T13:48:04.000Z,"Lucent Communication
@lucentComm
·
Apr 10, 2017AltaGas Ltd. Announces Monthly Dividend http://dlvr.it/Nrrlfw",,,
Young Employers,@YoungEmployers,2017-04-09T07:36:34.000Z,"Young Employers
@YoungEmployers
·
Apr 9, 2017Senior Operator - Gordondale Gas Plant: AltaGas Ltd. (Dawson Creek): ""Senior Operator.… http://dlvr.it/NrL0J3 #younger #workplaces",,,
Jim Kaskade (he/him),@jimkaskade,2017-04-08T03:35:08.000Z,"Jim Kaskade (he/him)
@jimkaskade
·
Apr 8, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results - SYS-CON Media (press re… http://bit.ly/2oOwIJ3",,,
Financial Buzz,@financialbuzz,2017-04-08T01:56:41.000Z,"Financial Buzz
@financialbuzz
·
Apr 8, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results http://financialbuzz.com/altagas-ltd-to-hold-annual-meeting-of-shareholders-and-issue-first-quarter-2017-results-737529…",,,
businesspress24,@businesspress24,2017-04-07T22:52:06.000Z,"businesspress24
@businesspress24
·
Apr 8, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results http://dlvr.it/NqrKcT",,,
Jim Kaskade (he/him),@jimkaskade,2017-04-07T22:00:18.000Z,"Jim Kaskade (he/him)
@jimkaskade
·
Apr 8, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results - SYS-CON Media (press re… http://bit.ly/2nTVBPN",,,
Lucent Communication,@lucentComm,2017-04-07T21:45:35.000Z,"Lucent Communication
@lucentComm
·
Apr 7, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results http://dlvr.it/NqqMr0",,,
Jim Kaskade (he/him),@jimkaskade,2017-04-07T21:40:06.000Z,"Jim Kaskade (he/him)
@jimkaskade
·
Apr 7, 2017AltaGas Ltd. to Hold Annual Meeting of Shareholders and Issue First Quarter 2017 Results - SYS-CON Media (press re… http://bit.ly/2o78IhG",,,
Financial Information Incorporated (FII),@Financial_Info,2017-04-06T18:05:03.000Z,"Financial Information Incorporated (FII)
@Financial_Info
·
Apr 6, 2017ALTAGAS LTD: COM - TSE: ALA - PURCHASE OFFER COMMENCED http://fiinet.com",,,
Canadian Drip Primer,@DripPrimer,2017-04-05T13:59:55.000Z,"Canadian Drip Primer
@DripPrimer
·
Apr 5, 2017AltaGas Ltd. Announces Simplified Sale Program for shareowners with less that 100 shares http://altagas.mwnewsroom.com/press-releases/altagas-ltd-announces-simplified-sale-program-tsx-ala-201704031090733001…",,,
kaytics,@kaytics,2017-04-03T14:52:03.000Z,"kaytics
@kaytics
·
Apr 3, 2017AltaGas Ltd. Announces Simplified Sale Program http://rs.run/Nnn675",,,
Financial Buzz,@financialbuzz,2017-04-03T13:57:21.000Z,"Financial Buzz
@financialbuzz
·
Apr 3, 2017AltaGas Ltd. Announces Simplified Sale Program http://financialbuzz.com/altagas-ltd-announces-simplified-sale-program-732084…",,,
Lucent Communication,@lucentComm,2017-04-03T13:54:03.000Z,"Lucent Communication
@lucentComm
·
Apr 3, 2017AltaGas Ltd. Announces Simplified Sale Program http://dlvr.it/NnlsVR",,,
businesspress24,@businesspress24,2017-04-03T13:13:06.000Z,"businesspress24
@businesspress24
·
Apr 3, 2017AltaGas Ltd. Announces Simplified Sale Program http://dlvr.it/Nnl0z3",,,
Stockflare Canada,@StockflareCA,2017-03-30T09:51:57.000Z,"Stockflare Canada
@StockflareCA
·
Mar 30, 2017$ALA: Altagas Ltd has gained a star, now a 3 star stock. (https://m.stockflare.com/stock/ALA.TO)",,,
DH,@DividendHawk,2017-03-23T05:13:00.000Z,"DH
@DividendHawk
·
Mar 23, 2017AltaGas Ltd http://buff.ly/2n9zkOm via 
@spbrunner",,,
Susan Brunner,@spbrunner,2017-03-22T21:01:44.000Z,"Susan Brunner
@spbrunner
·
Mar 22, 2017AltaGas Ltd (TSX-ALA, OTC-ATGFF) #stocks $ALA.CA $ATGFF Dividend growth utility. http://spbrunner.blogspot.com/2017/03/altagas-ltd.html… ss http://spbrunner.com/stocks/ala.htm",,,
marketexclusive,@marketexclusive,2017-03-20T22:11:22.000Z,"marketexclusive
@marketexclusive
·
Mar 20, 2017Analyst Activity – Royal Bank of Canada Reiterates Sector Perform on Altagas Ltd (TSE:ALA) https://marketexclusive.com/analyst-activity-royal-bank-of-canada-reiterates-sector-perform-on-altagas-ltd-tseala/84462/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… #stocks",,,
Young Employers,@YoungEmployers,2017-03-20T21:57:08.000Z,"Young Employers
@YoungEmployers
·
Mar 20, 2017Temporary Accountant, Energy Services: AltaGas Ltd. (Calgary): ""reporting to the Manager… http://dlvr.it/NgpgHR #younger #workplaces",,,
SPI News,@NewsFromSPI,2017-03-20T07:01:15.000Z,"SPI News
@NewsFromSPI
·
Mar 20, 2017AltaGas Ltd. ALA  Oil  Gas  Deals and Alliances Profile [Updated: 15022017] Prices from USD $250 http://ow.ly/KE7N100Crl3",,,
Stockflare Canada,@StockflareCA,2017-03-18T09:45:54.000Z,"Stockflare Canada
@StockflareCA
·
Mar 18, 2017$ALA: Altagas Ltd has lost a star, now a 2 star stock. (https://stockflare.com/stocks/ALA.TO)",,,
Community Financial,@CFinancialNews,2017-03-16T20:30:29.000Z,"Community Financial
@CFinancialNews
·
Mar 16, 2017Altagas Ltd (ALA) Insider Sells C$67,826.00 in Stock http://ift.tt/2neBrD0",,,
SPI News,@NewsFromSPI,2017-03-14T22:44:05.000Z,"SPI News
@NewsFromSPI
·
Mar 14, 2017AltaGas Ltd. ALA  Power  Deals and Alliances Profile [Updated: 27022017] Prices from USD $250 http://ow.ly/TNvw100C8XE",,,
PJVA,@PJVA,2017-03-13T18:11:41.000Z,"PJVA
@PJVA
·
Mar 13, 2017Join the 
@PJVA
 @PASocietyCanada
 @specalgary
 for the March 22 Luncheon with 
@AltaGasLtd
 #propane #export  #LNGinBC 
http://ow.ly/F1Ai309RwmP",,2,1
Canadian DGI,@PIE0713,2017-03-09T17:11:58.000Z,"Canadian DGI
@PIE0713
·
Mar 9, 2017Can You Trust Altagas Ltd.’s Big Dividend? #investing #dividend #income $ALA.CA http://bit.ly/2mpQAjN",,,
Digital Oilfield Service and Rental Operations,@riger_ca,2017-03-03T15:57:26.000Z,"Digital Oilfield Service and Rental Operations
@riger_ca
·
Mar 3, 2017AltaGas Ltd. Announces Closing of $118 Million Subscription Receipt Over-Allotment Option 
http://boereport.com/2017/03/03/altagas-ltd-announces-closing-of-118-million-subscription-receipt-over-allotment-option/…",,,
Lucent Communication,@lucentComm,2017-03-03T14:33:03.000Z,"Lucent Communication
@lucentComm
·
Mar 3, 2017AltaGas Ltd. Announces Closing of $118 Million Subscription Receipt Over-Allotment Option http://dlvr.it/NX6m51",,,
BOE Report,@BOEReport,2017-03-03T13:53:32.000Z,"BOE Report
@BOEReport
·
Mar 3, 2017AltaGas Ltd. Announces Closing of $118 Million Subscription Receipt Over-Allotment Option http://boereport.com/2017/03/03/altagas-ltd-announces-closing-of-118-million-subscription-receipt-over-allotment-option/…",,,
Mark Foerster,@Aktienexperte,2017-03-03T13:30:43.000Z,"Mark Foerster
@Aktienexperte
·
Mar 3, 2017AltaGas Ltd. Announces Closing of $118 Million Subscription Receipt Over-Allotment Option http://dlvr.it/NX5VxP #börse",,,
Community Financial,@CFinancialNews,2017-03-02T18:39:40.000Z,"Community Financial
@CFinancialNews
·
Mar 2, 2017Altagas Ltd (ALA) Insider Acquires C$46,407.00 in Stock http://ift.tt/2lEgiOT",,,
Stockflare Canada,@StockflareCA,2017-03-01T22:36:56.000Z,"Stockflare Canada
@StockflareCA
·
Mar 1, 2017$ALA: Altagas Ltd has lost a star, now a 2 star stock. (https://stockflare.com/stocks/ALA.TO)",,,
Stockflare Canada,@StockflareCA,2017-02-28T09:46:24.000Z,"Stockflare Canada
@StockflareCA
·
Feb 28, 2017$ALA: The forecast EPS for Altagas Ltd has decreased to $0.92 from $0.99 in the last week. (https://stockflare.com/stocks/ALA.TO)",,,
Community Financial,@CFinancialNews,2017-02-28T00:27:21.000Z,"Community Financial
@CFinancialNews
·
Feb 28, 2017Altagas Ltd (ALA) Director David French Mackie Purchases 5,000 Shares http://ift.tt/2l6v9W7",,,
John Pashalidis,@newevotango,2017-02-27T16:40:20.000Z,"John Pashalidis
@newevotango
·
Feb 27, 2017Revolution: Three massive battery storage plants—built by Tesla, AES Corp., and Altagas Ltd.—are all officially... http://fb.me/QgpVFu1O",,,
Stockflare Canada,@StockflareCA,2017-02-25T10:31:45.000Z,"Stockflare Canada
@StockflareCA
·
Feb 25, 2017$ALA: The earnings of Altagas Ltd are now forecast to decline. (https://stockflare.com/stocks/ALA.TO)",,,
marketexclusive,@marketexclusive,2017-02-24T22:17:14.000Z,"marketexclusive
@marketexclusive
·
Feb 24, 2017Analyst Activity – Scotiabank Reiterates Outperform on Altagas Ltd (TSE:ALA) https://marketexclusive.com/analyst-activity-scotiabank-reiterates-outperform-on-altagas-ltd-tseala/75770/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $ALA",,,
Online Listing,@onlinelisting,2017-02-24T12:57:09.000Z,"Online Listing
@onlinelisting
·
Feb 24, 2017Legal Assistant – Part Time: AltaGas Ltd. Location : Calgary AB CA Legal Assistant – Part Time. No agency... http://fb.me/5EdJrFIon",,,
oiljobsboard,@oiljobboard,2017-02-24T10:36:04.000Z,"oiljobsboard
@oiljobboard
·
Feb 24, 2017Summer Student Terminal Relief Operator – Harmattan – AltaGas Ltd. – Didsbury, AB http://dlvr.it/NSlg2M",,,
